1221.0 , 4.093843343223872e-15  , 3.789236608236028e-16  
1221.6 , 2.893791466960959e-15  , 3.1676659706419206e-16  
1222.2 , 2.2901065565838385e-15  , 3.037973046673039e-16  
1222.8 , 2.060534026200065e-15  , 2.705369462376857e-16  
1223.4 , 1.7260415453050123e-15  , 2.3177652459192243e-16  
1224.0 , 1.2742383766725518e-15  , 2.0011940777408355e-16  
1224.6 , 1.2370349438896933e-15  , 1.8952862932379686e-16  
1225.2 , 1.549201528925541e-15  , 2.2528977838249574e-16  
1225.8 , 1.537453498068886e-15  , 2.2656512833442023e-16  
1226.4 , 8.071688848458701e-16  , 1.4807243764697266e-16  
1227.0 , 6.154310222331664e-16  , 1.5078348361751184e-16  
1227.6 , 6.776850094741735e-16  , 1.6261742764545322e-16  
1228.2 , 7.728019093833794e-16  , 1.5834477313617814e-16  
1228.8 , 7.108834685047109e-16  , 1.4933620478800097e-16  
1229.4 , 7.919313328329406e-16  , 1.563024772192346e-16  
1230.0 , 6.26531700984866e-16  , 1.37266397433417e-16  
1230.6 , 3.772663087301776e-16  , 9.488745013711564e-17  
1231.2 , 6.530301545729377e-16  , 1.3029018310272423e-16  
1231.8 , 5.331704848725786e-16  , 1.2986844038721088e-16  
1232.4 , 3.7420446483278267e-16  , 9.826673697789289e-17  
1233.0 , 5.055873579689098e-16  , 1.5133697443662112e-16  
1233.6 , 4.0003474711306994e-16  , 1.2269397122114197e-16  
1234.2 , 4.850784240841819e-16  , 1.1472582796220828e-16  
1234.8 , 4.0598259079674653e-16  , 1.1325895734435768e-16  
1235.4 , 6.299421104366808e-16  , 1.536860326475602e-16  
1236.0 , 3.5236464260619914e-16  , 9.264357704509682e-17  
1236.6 , 6.135949096089912e-16  , 1.3388126262241173e-16  
1237.2 , 8.200537878144511e-16  , 1.479746688768044e-16  
1237.8 , 1.3861655066886002e-15  , 1.725579562894095e-16  
1238.4 , 3.6413154887252866e-15  , 3.2590807545014504e-16  
1239.0 , 5.3302648096508185e-15  , 3.7941455832296273e-16  
1239.6 , 4.709900069728435e-15  , 3.626654038888496e-16  
1240.2 , 2.347770144461607e-15  , 2.4722600509957826e-16  
1240.8 , 1.0942329286929489e-15  , 1.6386437024491485e-16  
1241.4 , 8.239440192271033e-16  , 1.3072732898600664e-16  
1242.0 , 1.339986152644158e-15  , 1.7842949472677641e-16  
1242.6 , 2.3285602575799685e-15  , 2.450872624181566e-16  
1243.2 , 3.247081225706954e-15  , 2.96456314818709e-16  
1243.8 , 2.115924015067216e-15  , 2.469346198116359e-16  
1244.4 , 1.0220547198701459e-15  , 1.6393370123729348e-16  
1245.0 , 4.536440614315604e-16  , 9.938617230088107e-17  
1245.6 , 4.783881705225298e-16  , 1.0265783737101049e-16  
1246.2 , 4.240624641819317e-16  , 1.2465927688278965e-16  
1246.8 , 5.517513789040184e-16  , 1.3200431073541438e-16  
1247.4 , 5.81504953245348e-16  , 1.168915361830153e-16  
1248.0 , 4.890393433757465e-16  , 1.078683300568442e-16  
1248.6 , 4.066328344634333e-16  , 1.0543190402619732e-16  
1249.2 , 3.8716840473166283e-16  , 1.077485573514648e-16  
1249.8 , 2.4808295525150285e-16  , 8.887080292162868e-17  
1250.4 , 3.9030871606860154e-16  , 1.1372023707198518e-16  
1251.0 , 2.4027767271230003e-16  , 8.78663598787159e-17  
1251.6 , 2.7957844623739586e-16  , 9.990416990259661e-17  
1252.2 , 4.1132761617371405e-16  , 1.0348773035898014e-16  
1252.8 , 3.9267631265740327e-16  , 8.822265448611438e-17  
1253.4 , 2.5728175158698983e-16  , 8.242901738521104e-17  
1254.0 , 5.61161003163797e-16  , 1.1742704431362522e-16  
1254.6 , 2.7253837785966484e-16  , 8.229380207155665e-17  
1255.2 , 2.9513536497773173e-16  , 8.948308856733825e-17  
1255.8 , 2.2174460784605653e-16  , 8.436194683360937e-17  
1256.4 , 4.4045665742846917e-16  , 9.429836261943735e-17  
1257.0 , 3.606181304779377e-16  , 1.0703070302200309e-16  
1257.6 , 4.108468872167516e-16  , 9.250941363886335e-17  
1258.2 , 3.192559610443509e-16  , 9.9175190039707e-17  
1258.8 , 3.738320348521766e-16  , 8.838195920210734e-17  
1259.4 , 3.857854634775771e-16  , 9.127184485613914e-17  
1260.0 , 5.592292281178052e-16  , 1.0620875554620297e-16  
1260.6 , 7.015930516605175e-16  , 1.265303135635316e-16  
1261.2 , 6.578359394559757e-16  , 1.2765735479357105e-16  
1261.8 , 5.653383615203567e-16  , 1.0916759440306848e-16  
1262.4 , 2.322557818743831e-16  , 6.726172819231916e-17  
1263.0 , 3.3694301110525434e-16  , 1.0283183275820118e-16  
1263.6 , 2.64830369725009e-16  , 7.526169628042839e-17  
1264.2 , 6.731728359037356e-16  , 1.1436842632282908e-16  
1264.8 , 7.399391369939323e-16  , 1.1801266213962012e-16  
1265.4 , 1.1909819314192926e-15  , 1.7071869581815795e-16  
1266.0 , 8.26087646539616e-16  , 1.2800858089352092e-16  
1266.6 , 4.403114273761011e-16  , 1.0570504419620752e-16  
1267.2 , 4.589914693731625e-16  , 1.0529951746654496e-16  
1267.8 , 2.6284832607071507e-16  , 6.601943761005279e-17  
1268.4 , 2.5731535446266853e-16  , 7.371926661056234e-17  
1269.0 , 2.6217289714968704e-16  , 8.020230538897891e-17  
1269.6 , 1.4371223427895304e-16  , 5.103229925178901e-17  
1270.2 , 1.989989079782337e-16  , 7.237237681318594e-17  
1270.8 , 1.8349297237791962e-16  , 6.634399339886472e-17  
1271.4 , 1.427446740281737e-16  , 5.639992699740337e-17  
1272.0 , 9.016556666274179e-17  , 5.996516973451107e-17  
1272.6 , 1.6799743140881724e-16  , 6.446807594163283e-17  
1273.2 , 2.304491295567936e-16  , 7.325291065278458e-17  
1273.8 , 2.9909872408836374e-16  , 8.771864065067652e-17  
1274.4 , 2.620833611457351e-16  , 7.339536973172046e-17  
1275.0 , 4.669221457428808e-16  , 1.1713142825354748e-16  
1275.6 , 3.865488574981847e-16  , 1.035956288139805e-16  
1276.2 , 3.602761503497925e-16  , 9.483316897974308e-17  
1276.8 , 4.691363274048779e-16  , 1.1109199456619995e-16  
1277.4 , 4.0776865400420556e-16  , 8.340779736638973e-17  
1278.0 , 5.686423552912451e-16  , 1.0441689939684114e-16  
1278.6 , 4.0043953991850745e-16  , 8.383964057134862e-17  
1279.2 , 2.7381029232114265e-16  , 9.035451349033976e-17  
1279.8 , 3.117107057183287e-16  , 7.826595121820214e-17  
1280.4 , 4.577956673221309e-16  , 1.0533248685167344e-16  
1281.0 , 3.054413601854487e-16  , 8.499645129041994e-17  
1281.6 , 2.1956841748003038e-16  , 7.354224222588517e-17  
1282.2 , 3.308369953277523e-16  , 8.013376670172328e-17  
1282.8 , 1.5599713113564709e-16  , 7.0000163428055e-17  
1283.4 , 1.1373128307648566e-16  , 4.37568096403374e-17  
1284.0 , 1.2258503234544338e-16  , 5.02205058175442e-17  
1284.6 , 1.6169774927869616e-16  , 5.756349660679447e-17  
1285.2 , 6.541970456680592e-17  , 3.271604833119677e-17  
1285.8 , 2.810279883866945e-16  , 1.0385155048299872e-16  
1286.4 , 6.596401498939085e-17  , 6.904101881812513e-17  
1287.0 , 8.977270508958204e-17  , 5.577828392759967e-17  
1287.6 , 2.907966695762227e-16  , 8.109343296071947e-17  
1288.2 , 4.374883590898578e-16  , 1.11413617997913e-16  
1288.8 , 4.287959598944628e-16  , 1.4544015181933709e-16  
1289.4 , 6.062905014542313e-16  , 1.357798723724709e-16  
1290.0 , 3.436754391621434e-16  , 1.1095462173251495e-16  
1290.6 , 2.4972874419517023e-16  , 8.376974332288239e-17  
1291.2 , 2.0390888881534694e-16  , 7.257838950739818e-17  
1291.8 , 1.7837444344007952e-16  , 6.120594671951287e-17  
1292.4 , 3.607514456854637e-16  , 1.0638454560966725e-16  
1293.0 , 1.500654035033589e-16  , 8.305465930400964e-17  
1293.6 , 1.9249458039555466e-16  , 6.459500784352255e-17  
1294.2 , 2.890333433583897e-16  , 8.438038774662324e-17  
1294.8 , 4.1302570987093803e-16  , 8.67824044678294e-17  
1295.4 , 4.3054480045553435e-16  , 9.247593295351617e-17  
1296.0 , 2.5665784575597434e-16  , 6.35176242872362e-17  
1296.6 , 2.6722165922701303e-16  , 7.257895004099884e-17  
1297.2 , 2.7464396694186507e-16  , 7.960971158244978e-17  
1297.8 , 3.1761252380396843e-16  , 7.679856705815925e-17  
1298.4 , 4.569087056188217e-16  , 9.976990607770343e-17  
1299.0 , 8.425908794123601e-16  , 1.4539988026539532e-16  
1299.6 , 8.739587892120632e-16  , 1.3748342547065144e-16  
1300.2 , 5.642031903772518e-16  , 9.858648528911913e-17  
1300.8 , 5.741478230616071e-16  , 1.4085025485851495e-16  
1301.4 , 1.0555480369317672e-15  , 1.5259622017791628e-16  
1302.0 , 1.5855955346330036e-15  , 1.9585976681056e-16  
1302.6 , 1.905866280000791e-15  , 2.0931788236580192e-16  
1303.2 , 1.768356287589801e-15  , 2.0127230362665656e-16  
1303.8 , 1.8159756993041868e-15  , 1.8618378570861224e-16  
1304.4 , 4.156582488862895e-15  , 2.873516008176649e-16  
1305.0 , 7.57321412490966e-15  , 3.9516661746643184e-16  
1305.6 , 8.695341471631501e-15  , 4.3190291191802555e-16  
1306.2 , 8.486245472392588e-15  , 4.322271701459673e-16  
1306.8 , 4.951075034022911e-15  , 3.0847883619264217e-16  
1307.4 , 2.7323226081685286e-15  , 2.407358618196058e-16  
1308.0 , 6.058457690480363e-16  , 1.27907799643566e-16  
1308.6 , 5.388934349092703e-16  , 1.0693017217182614e-16  
1309.2 , 8.945398801342075e-16  , 1.4910724173182345e-16  
1309.8 , 1.044026162494393e-15  , 1.6306206907669053e-16  
1310.4 , 6.55229489267545e-16  , 1.0717763758809377e-16  
1311.0 , 3.7270878247415156e-16  , 8.005793776904342e-17  
1311.6 , 4.917688591031454e-16  , 1.073658572016519e-16  
1312.2 , 5.403587929511233e-16  , 1.1655019042755204e-16  
1312.8 , 1.5081617873766414e-16  , 5.3520755594525845e-17  
1313.4 , 7.645472613782159e-17  , 7.015005326470796e-17  
1314.0 , 3.684145432488335e-16  , 1.0262690684116559e-16  
1314.6 , 2.6285786145084816e-16  , 8.80737550413334e-17  
1315.2 , 1.4005439752872558e-16  , 5.244385206411464e-17  
1315.8 , 1.3142512504969938e-16  , 6.724005499752625e-17  
1316.4 , 3.0803299632215755e-16  , 9.988039670380556e-17  
1317.0 , 1.534924472964109e-16  , 8.157948471649604e-17  
1317.6 , 8.231645163710643e-17  , 5.337146718108966e-17  
1318.2 , 1.6559756200490324e-16  , 6.043057975654099e-17  
1318.8 , 3.1986674691908273e-16  , 1.1563137885016698e-16  
1319.4 , 3.158048772659661e-16  , 9.583700294088354e-17  
1320.0 , 1.8301902532417585e-16  , 5.1649318160931226e-17  
1320.6 , 2.5222831198736527e-16  , 9.054162228660968e-17  
1321.2 , 1.1290235585806155e-16  , 3.783132626111436e-17  
1321.8 , 5.384796063744377e-17  , 5.3847960637420516e-17  
1322.4 , 1.4767609210543086e-16  , 8.569197516632078e-17  
1323.0 , 1.4382285210890393e-16  , 5.1270397792800684e-17  
1323.6 , 2.92714217653308e-16  , 7.854817133194087e-17  
1324.2 , 5.26993402075457e-16  , 1.1569670133964306e-16  
1324.8 , 2.6863967321947114e-16  , 7.249981567941389e-17  
1325.4 , 1.7500461948815346e-16  , 5.315323612048351e-17  
1326.0 , 1.685770974832976e-16  , 6.406803082087518e-17  
1326.6 , 1.195973017108746e-16  , 6.555861813496813e-17  
1327.2 , 2.3570925769677206e-16  , 7.475831935823888e-17  
1327.8 , 1.7634954091906563e-16  , 6.166480542076172e-17  
1328.4 , 2.5060769107221507e-16  , 6.301883777538338e-17  
1329.0 , 7.424662746282773e-16  , 1.3615323437939826e-16  
1329.6 , 6.930237855552017e-16  , 1.2922382954955498e-16  
1330.2 , 4.854812565895209e-16  , 1.0922388037083928e-16  
1330.8 , 4.0615378587692363e-16  , 1.0016846823965669e-16  
1331.4 , 3.3327478061387373e-16  , 8.11134556535459e-17  
1332.0 , 2.5976080309917157e-16  , 9.141971128515999e-17  
1332.6 , 4.0715352428364185e-16  , 1.2587505993813902e-16  
1333.2 , 9.04977620679909e-16  , 1.3487204320885018e-16  
1333.8 , 1.87840123755089e-15  , 1.8761918114561665e-16  
1334.4 , 4.6567413600340155e-15  , 3.0434649353873535e-16  
1335.0 , 9.033026611023236e-15  , 4.4061623441068145e-16  
1335.6 , 1.7415569562096855e-14  , 6.307525188797253e-16  
1336.2 , 1.560772490472184e-14  , 6.010247144127216e-16  
1336.8 , 1.007444418787584e-14  , 4.560468068816914e-16  
1337.4 , 2.8344728391375427e-15  , 2.3883514740365976e-16  
1338.0 , 9.820515092896735e-16  , 1.2158310617402217e-16  
1338.6 , 6.245531619632725e-16  , 1.4818453120176243e-16  
1339.2 , 2.945898043784855e-16  , 7.638852169400466e-17  
1339.8 , 1.9454180780136663e-16  , 5.753026947491176e-17  
1340.4 , 2.738280016377295e-16  , 8.451061463784268e-17  
1341.0 , 3.1276829144096677e-16  , 9.473610696330895e-17  
1341.6 , 1.9644947541172336e-16  , 5.698385141707041e-17  
1342.2 , 2.5003885277763006e-16  , 1.0249713133877279e-16  
1342.8 , 2.064386962765778e-16  , 5.0290202793422804e-17  
1343.4 , 2.9098306722159337e-16  , 7.551784896952505e-17  
1344.0 , 3.16077850205053e-16  , 9.580984190968882e-17  
1344.6 , 2.1228764511789043e-16  , 6.7465289369232e-17  
1345.2 , 1.8363092612004e-16  , 7.516330634005097e-17  
1345.8 , 2.0080482880466135e-16  , 7.31497544806242e-17  
1346.4 , 8.47928116030457e-17  , 6.014100434574462e-17  
1347.0 , 2.7132004903117796e-16  , 7.873067631431168e-17  
1347.6 , 1.3605264652904431e-16  , 5.168103499526812e-17  
1348.2 , 1.3678028119271664e-16  , 6.18157414267639e-17  
1348.8 , 1.3821052232344333e-16  , 5.252993925836483e-17  
1349.4 , 1.6769749040156812e-16  , 6.364449215617188e-17  
1350.0 , 1.9217722646641852e-16  , 6.880188429960044e-17  
1350.6 , 1.9349131647962686e-16  , 6.169886529612012e-17  
1351.2 , 6.720176404833286e-16  , 1.2312002074248317e-16  
1351.8 , 9.998020247802397e-16  , 1.498239259505659e-16  
1352.4 , 8.333467417786652e-16  , 1.3626693827217712e-16  
1353.0 , 9.546536359231544e-16  , 1.433405232496308e-16  
1353.6 , 1.193296874901812e-15  , 1.7570711979348622e-16  
1354.2 , 1.4348419095447976e-15  , 1.8467313061526995e-16  
1354.8 , 1.0453088187760642e-15  , 1.6518156980708307e-16  
1355.4 , 1.3665020104479186e-15  , 1.940344998063336e-16  
1356.0 , 1.0493908481331407e-15  , 1.6272406159453588e-16  
1356.6 , 9.844397910908908e-16  , 1.755848939208551e-16  
1357.2 , 3.87528863875303e-16  , 7.957758740674981e-17  
1357.8 , 3.3184127813459906e-16  , 7.732415790261677e-17  
1358.4 , 2.8594417915639906e-16  , 8.750193797652284e-17  
1359.0 , 4.2047849180970806e-16  , 1.0943122399899831e-16  
1359.6 , 4.487615310182957e-16  , 1.0101976992415425e-16  
1360.2 , 4.1993263437507866e-16  , 8.500636534834715e-17  
1360.8 , 2.7853144075441396e-16  , 7.787187225674022e-17  
1361.4 , 3.1037701475790827e-16  , 8.326196229541167e-17  
1362.0 , 2.616827475660023e-16  , 6.790143899177059e-17  
1362.6 , 2.979947592293008e-16  , 8.624955577160746e-17  
1363.2 , 3.44816026901641e-16  , 9.603377939192865e-17  
1363.8 , 3.17766707460715e-16  , 1.1384102431108085e-16  
1364.4 , 3.4007264996548875e-16  , 8.588622291664451e-17  
1365.0 , 3.0171000265444203e-16  , 7.499859911412837e-17  
1365.6 , 1.912158691645236e-16  , 7.425008223522802e-17  
1366.2 , 1.2380156471432512e-16  , 3.9229270472902564e-17  
1366.8 , 2.6213342369109764e-16  , 7.309552942356282e-17  
1367.4 , 1.98293016691612e-16  , 6.729376653443131e-17  
1368.0 , 1.3847496357398588e-16  , 4.685950827330438e-17  
1368.6 , 3.1672753103202577e-16  , 1.0365991715159933e-16  
1369.2 , 1.6578712293220003e-16  , 8.865653923882799e-17  
1369.8 , 1.938464879653634e-16  , 6.248565575270913e-17  
1370.4 , 2.670181073062898e-16  , 8.103090972704221e-17  
1371.0 , 7.715636944441219e-16  , 1.4924915183333817e-16  
1371.6 , 8.019684025843963e-16  , 1.4795133452520119e-16  
1372.2 , 6.878883786316371e-16  , 1.2611145724362331e-16  
1372.8 , 2.9032509335993715e-16  , 8.925090396103444e-17  
1373.4 , 1.7210218781184382e-16  , 6.60131906541896e-17  
1374.0 , 1.5985458746527564e-16  , 5.3127787201594064e-17  
1374.6 , 1.7566136627845915e-16  , 6.014792415626452e-17  
1375.2 , 1.2988339077193137e-16  , 4.7204653105447e-17  
1375.8 , 1.7252280343041828e-16  , 7.832571306396281e-17  
1376.4 , 1.7759706706783863e-16  , 8.201976899906859e-17  
1377.0 , 2.9761311774908194e-16  , 9.584972015669527e-17  
1377.6 , 2.8042705118242094e-16  , 8.122702477432182e-17  
1378.2 , 1.405912184118227e-16  , 5.031486216738902e-17  
1378.8 , 1.1131507945442723e-16  , 5.1571197569765317e-17  
1379.4 , 2.166799921124602e-16  , 7.684363598004297e-17  
1380.0 , 3.369096661300303e-16  , 1.0201742753905039e-16  
1380.6 , 1.4533410304787456e-16  , 6.540185924390878e-17  
1381.2 , 2.1016375016986735e-16  , 7.459137772708326e-17  
1381.8 , 2.324619498930721e-16  , 7.386938102131817e-17  
1382.4 , 1.9336543787385677e-16  , 6.12928544251333e-17  
1383.0 , 1.62812016353167e-16  , 6.184876646757015e-17  
1383.6 , 3.054828816238435e-16  , 1.0218909928801512e-16  
1384.2 , 2.0092291309033897e-16  , 6.076303696577071e-17  
1384.8 , 2.3459485818793547e-16  , 7.10065173962613e-17  
1385.4 , 2.843477452102771e-16  , 7.914403432544067e-17  
1386.0 , 3.1124737068521534e-16  , 1.0348107151284704e-16  
1386.6 , 1.9825376548712198e-16  , 1.0385283260801414e-16  
1387.2 , 1.8213623187398757e-16  , 6.463642590566604e-17  
1387.8 , 1.6821225568449736e-16  , 5.622100152966782e-17  
1388.4 , 3.477247771352046e-16  , 9.374155858251415e-17  
1389.0 , 2.3634003666396053e-16  , 7.182628845292e-17  
1389.6 , 1.7966991058951786e-16  , 8.544808364320107e-17  
1390.2 , 3.593085325832307e-16  , 9.778332484353257e-17  
1390.8 , 1.3902176310844156e-16  , 5.2823740505064897e-17  
1391.4 , 2.9335468760875963e-16  , 1.1901269668787168e-16  
1392.0 , 3.395672408261574e-16  , 1.3885014036901183e-16  
1392.6 , 1.0368944123708078e-15  , 1.4947086441805397e-16  
1393.2 , 3.3124939139296727e-15  , 3.0410583856882e-16  
1393.8 , 8.010962656690474e-15  , 4.857158765588005e-16  
1394.4 , 7.705201576902925e-15  , 4.49509004453163e-16  
1395.0 , 3.9577509484679405e-15  , 3.0347922783070937e-16  
1395.6 , 9.905541465345661e-16  , 1.4357131922770435e-16  
1396.2 , 3.5125181688380355e-16  , 9.123628504418492e-17  
1396.8 , 3.8722271558684656e-16  , 1.135561618543649e-16  
1397.4 , 3.717616898169997e-16  , 1.0741840770028062e-16  
1398.0 , 2.5897539244066594e-16  , 6.949840768489822e-17  
1398.6 , 3.076420674189514e-16  , 9.721809698672765e-17  
1399.2 , 4.515717006196263e-16  , 1.176145294436458e-16  
1399.8 , 5.111864048009736e-16  , 1.2441231769065534e-16  
1400.4 , 7.972212230812087e-16  , 1.3243045546969686e-16  
1401.0 , 8.639087462143155e-16  , 1.372162023518303e-16  
1401.6 , 1.3387585775532786e-15  , 1.8667989254280988e-16  
1402.2 , 2.630094775678992e-15  , 2.710007599462735e-16  
1402.8 , 3.93749881982647e-15  , 3.3656806767095115e-16  
1403.4 , 4.1153971455891784e-15  , 3.406635773705422e-16  
1404.0 , 2.611200973641628e-15  , 2.546725736112064e-16  
1404.6 , 8.260657675373812e-16  , 1.2492186491732982e-16  
1405.2 , 6.775551902775205e-16  , 1.6727442488138327e-16  
1405.8 , 5.714177610731205e-16  , 1.1040017121972501e-16  
1406.4 , 5.56799828838769e-16  , 1.1186209466441238e-16  
1407.0 , 3.5943770505497986e-16  , 1.2122926584624867e-16  
1407.6 , 3.7849012575890287e-16  , 1.1587514363345814e-16  
1408.2 , 3.302738466570666e-16  , 9.206491668031825e-17  
1408.8 , 3.217406310601616e-16  , 9.025929395244586e-17  
1409.4 , 2.3456528256688135e-16  , 8.327633754807164e-17  
1410.0 , 3.6180442623234354e-16  , 1.0483273575552313e-16  
1410.6 , 2.0584964057598647e-16  , 7.82676452834683e-17  
1411.2 , 1.5030751126359442e-16  , 6.191597307580815e-17  
1411.8 , 1.7889913701307976e-16  , 9.245060773550607e-17  
1412.4 , 1.4455825754072058e-16  , 6.40077075777695e-17  
1413.0 , 2.8081231374817467e-16  , 9.51206962358624e-17  
1413.6 , 3.3265812544868363e-16  , 1.1337976521901877e-16  
1414.2 , 3.232559257735821e-16  , 9.052405135792847e-17  
1414.8 , 2.0561638676453685e-16  , 6.874852980667827e-17  
1415.4 , 1.672926585934483e-16  , 6.372961718389351e-17  
1416.0 , 2.9027893235486734e-16  , 9.555415733955864e-17  
1416.6 , 2.6234344915729254e-16  , 8.439680550773595e-17  
1417.2 , 2.322923724336499e-16  , 7.312035089157414e-17  
1417.8 , 2.007161663509754e-16  , 9.202611195493288e-17  
1418.4 , 1.5199026971019004e-16  , 6.870455875229354e-17  
1419.0 , 1.625494697263897e-16  , 6.235985165884506e-17  
1419.6 , 1.1739124078982622e-16  , 5.891189981806081e-17  
1420.2 , 1.3327189471471856e-16  , 6.675016201512176e-17  
1420.8 , 2.154083163718746e-16  , 8.165681344191767e-17  
1421.4 , 1.9181407169617584e-16  , 6.29156959001758e-17  
1422.0 , 3.216172228274719e-16  , 1.3886328237042085e-16  
1422.6 , 1.6234784518183743e-16  , 6.868172034339564e-17  
1423.2 , 2.9345398492644576e-16  , 8.507146898677498e-17  
1423.8 , 3.271389278345722e-16  , 8.770926590806332e-17  
1424.4 , 2.416842477430488e-16  , 9.16734220608516e-17  
1425.0 , 2.691693397775319e-16  , 9.00024252872576e-17  
