4.500000	4.251665e-11
5.500000	6.934558e-12
6.500000	1.917199e-11
7.500000	1.491087e-10
8.500000	4.661402e-09
9.500000	2.751155e-07
10.500000	4.849981e-09
11.500000	3.626274e-07
12.500000	1.029172e-07
13.500000	9.913209e-07
14.500000	2.945530e-08
15.500000	2.093229e-06
16.500000	6.817873e-05
17.500000	2.098712e-04
18.500000	2.048812e-05
19.500000	9.698883e-05
20.500000	1.641881e-05
21.500000	1.754852e-04
22.500000	8.132233e-05
23.500000	3.571881e-05
24.500000	1.752433e-02
25.500000	5.047381e-06
26.500000	8.943577e-06
27.500000	6.156462e-05
28.500000	4.443160e-04
29.500000	2.298286e-03
30.500000	1.283431e-03
31.500000	2.671684e-03
32.500000	5.507965e-04
33.500000	2.960781e-04
34.500000	1.163821e-04
35.500000	3.887510e-03
36.500000	7.161519e-04
37.500000	5.528012e-04
38.500000	3.280789e-03
39.500000	1.290452e-02
40.500000	1.033946e-01
41.500000	5.209925e-03
42.500000	6.682745e-04
43.500000	5.463700e-03
44.500000	1.455806e-03
45.500000	1.176535e-03
46.500000	3.869672e-02
47.500000	7.127278e-04
48.500000	2.414968e-02
49.500000	2.389975e-03
50.500000	1.009710e-03
51.500000	2.320355e-05
52.500000	9.690673e-05
53.500000	2.789738e-04
54.500000	2.127520e-03
55.500000	3.976351e-02
56.500000	1.179063e-02
57.500000	2.075238e-02
58.500000	3.391702e-03
59.500000	2.927177e-03
60.500000	4.239938e-06
61.500000	1.571401e-05
62.500000	5.817537e-02
63.500000	1.439864e-03
64.500000	1.060079e-04
65.500000	5.742493e-05
66.500000	4.466117e-06
67.500000	2.332106e-05
68.500000	3.494638e-03
69.500000	8.923714e-05
70.500000	2.066876e-05
71.500000	4.665596e-05
72.500000	2.143503e-05
73.500000	2.792675e-05
74.500000	3.615383e-05
75.500000	3.578337e-04
76.500000	3.104374e-03
77.500000	8.140035e-05
78.500000	8.785156e-05
79.500000	1.189488e-04
80.500000	1.534204e-04
81.500000	1.975932e-04
82.500000	2.563487e-04
83.500000	2.956960e-04
84.500000	3.718762e-04
85.500000	4.786237e-04
86.500000	5.720353e-04
87.500000	6.884476e-04
88.500000	8.292354e-04
89.500000	1.216908e-03
90.500000	1.314621e-03
91.500000	8.642987e-04
92.500000	1.382657e-04
93.500000	7.068166e-03
94.500000	5.844743e-03
95.500000	3.237748e-04
96.500000	1.644704e-04
97.500000	2.594700e-04
98.500000	3.488877e-04
99.500000	2.635294e-04
100.500000	1.766645e-04
101.500000	9.645146e-05
102.500000	3.180099e-04
103.500000	6.103773e-01
104.500000	3.614988e-04
105.500000	7.694267e-04
106.500000	1.414505e-03
107.500000	2.395353e-04
108.500000	8.215736e-05
109.500000	9.009995e-04
110.500000	1.954702e-03
111.500000	1.455251e-03
112.500000	8.649952e-04
113.500000	2.338983e-04
